Predicted_X,Predicted_Y,True_X,True_Y
-1.840167045593261719e-01,-2.778840065002441406e-01,-1.683333963155746460e-01,-2.796740531921386719e-01
7.280718684196472168e-01,2.168682962656021118e-01,7.614657878875732422e-01,2.546356320381164551e-01
-3.428295850753784180e-01,-6.125075221061706543e-01,-3.198712766170501709e-01,-6.231965422630310059e-01
-3.532195687294006348e-01,3.825005516409873962e-02,-3.506092131137847900e-01,6.047278270125389099e-02
-7.123429775238037109e-01,4.568939507007598877e-01,-6.477406024932861328e-01,4.476910829544067383e-01
1.365585438907146454e-02,3.443034887313842773e-01,3.675587475299835205e-02,4.034130275249481201e-01
-5.529875755310058594e-01,4.880686104297637939e-01,-5.546439886093139648e-01,4.814011752605438232e-01
2.468147426843643188e-01,3.011581599712371826e-01,3.000849187374114990e-01,3.624472916126251221e-01
5.705965757369995117e-01,6.113768219947814941e-01,6.154562830924987793e-01,6.011966466903686523e-01
-9.216622114181518555e-01,3.815720975399017334e-01,-8.955320119857788086e-01,4.164770841598510742e-01
-3.962576389312744141e-02,-4.507731199264526367e-01,-4.971900209784507751e-02,-3.805239200592041016e-01
1.732088252902030945e-02,6.940868496894836426e-01,3.175853565335273743e-02,7.223519682884216309e-01
-1.911893188953399658e-01,2.319613099098205566e-01,-1.583147197961807251e-01,2.283046394586563110e-01
-1.007766127586364746e-01,-5.921658873558044434e-01,-8.065586537122726440e-02,-5.549046993255615234e-01
-9.281136393547058105e-01,-2.711764276027679443e-01,-8.608289361000061035e-01,-2.638997435569763184e-01
-5.173059105873107910e-01,7.614388465881347656e-01,-4.608543217182159424e-01,8.020184040069580078e-01
-1.445562690496444702e-01,2.736296951770782471e-01,-1.361868828535079956e-01,2.947959303855895996e-01
4.395801946520805359e-02,3.686212003231048584e-02,-6.255437135696411133e-01,1.663751304149627686e-01
3.532608449459075928e-01,-3.011830523610115051e-02,3.699362874031066895e-01,1.357755996286869049e-02
1.236332729458808899e-01,-6.988675594329833984e-01,1.776711195707321167e-01,-6.355523467063903809e-01
8.147508502006530762e-01,-2.076863646507263184e-01,8.250316381454467773e-01,-1.912929415702819824e-01
-2.254248261451721191e-01,4.825653731822967529e-01,-1.510384231805801392e-01,5.180981159210205078e-01
4.696851670742034912e-01,3.353282809257507324e-03,4.549098908901214600e-01,6.646231561899185181e-02
-6.618577241897583008e-01,-1.114954501390457153e-01,-6.227382421493530273e-01,-1.596291214227676392e-01
2.983551621437072754e-01,3.606113493442535400e-01,3.193361163139343262e-01,3.993766903877258301e-01
-1.878214478492736816e-01,2.856041789054870605e-01,-1.476141363382339478e-01,4.708319604396820068e-01
1.687250137329101562e-01,4.395323395729064941e-01,2.355728596448898315e-01,4.565794169902801514e-01
-6.783909797668457031e-01,2.412137985229492188e-01,-6.404387354850769043e-01,2.979055345058441162e-01
-2.826600968837738037e-01,-2.771799564361572266e-01,-2.329390048980712891e-01,-2.290575951337814331e-01
-1.809660792350769043e-01,-3.042782843112945557e-01,-1.758393943309783936e-01,-2.949167490005493164e-01
2.729235887527465820e-01,1.713133901357650757e-01,3.084239065647125244e-01,1.554830372333526611e-01
-8.517759442329406738e-01,5.919731855392456055e-01,-8.030050992965698242e-01,5.785129666328430176e-01
7.946521639823913574e-01,-1.158099919557571411e-01,8.495321273803710938e-01,-3.980904445052146912e-02
-6.254032254219055176e-01,-6.808909773826599121e-01,-6.338280439376831055e-01,-6.267969608306884766e-01
-4.683899581432342529e-01,-4.367379844188690186e-01,-4.112000763416290283e-01,-5.031812191009521484e-01
3.197739720344543457e-01,8.446689695119857788e-02,3.208106160163879395e-01,1.133095473051071167e-01
5.688745379447937012e-01,-4.641579985618591309e-01,5.852397680282592773e-01,-4.784434437751770020e-01
-6.015129089355468750e-01,-6.735133528709411621e-01,-5.812772512435913086e-01,-6.397731304168701172e-01
-6.519947052001953125e-01,4.550846815109252930e-01,-5.763018131256103516e-01,4.083080589771270752e-01
-7.288359403610229492e-01,-7.605458796024322510e-02,-6.574339270591735840e-01,-1.044748201966285706e-01
-1.150619424879550934e-02,-4.408338963985443115e-01,-1.199042797088623047e-02,-3.824360966682434082e-01
4.445787370204925537e-01,-3.989145532250404358e-02,4.033851325511932373e-01,-3.774451836943626404e-02
-3.410639762878417969e-01,-3.830703198909759521e-01,-2.648302316665649414e-01,-3.274322152137756348e-01
5.080575868487358093e-02,6.371997594833374023e-01,9.920220077037811279e-02,6.650635004043579102e-01
4.227916300296783447e-01,4.794774651527404785e-01,4.923735857009887695e-01,4.651646614074707031e-01
2.077629119157791138e-01,-3.693042695522308350e-01,2.233400195837020874e-01,-2.890289425849914551e-01
-9.712985754013061523e-01,3.484322428703308105e-01,-9.355057477951049805e-01,3.543964922428131104e-01
2.311694435775279999e-02,3.425708115100860596e-01,4.257369786500930786e-02,3.496658205986022949e-01
4.698866307735443115e-01,7.970888018608093262e-01,4.909760951995849609e-01,7.805361747741699219e-01
1.949170082807540894e-01,3.010299503803253174e-01,7.542691230773925781e-01,5.357660651206970215e-01
-5.190439820289611816e-01,-3.261761069297790527e-01,-5.315565466880798340e-01,-2.687791585922241211e-01
2.978262603282928467e-01,-1.158805489540100098e-01,2.350906431674957275e-01,-1.712931990623474121e-01
-6.884124875068664551e-02,6.369736194610595703e-01,5.020584445446729660e-03,6.818730235099792480e-01
-3.546362519264221191e-01,-4.485906064510345459e-01,-1.593557149171829224e-01,-3.906543552875518799e-01
-6.972946524620056152e-01,-5.504798293113708496e-01,-6.677091121673583984e-01,-5.429652929306030273e-01
-1.136231794953346252e-01,-6.343550086021423340e-01,-1.217515841126441956e-01,-5.731596946716308594e-01
-3.862079083919525146e-01,3.437891602516174316e-01,-3.606372773647308350e-01,3.595166206359863281e-01
-6.254026293754577637e-01,-5.170588493347167969e-01,-4.904257357120513916e-01,-4.075725078582763672e-01
8.787265419960021973e-01,2.019820362329483032e-01,8.578343987464904785e-01,1.789481341838836670e-01
3.019752502441406250e-01,2.195020467042922974e-01,3.101858794689178467e-01,2.308655381202697754e-01
-2.185705900192260742e-01,-5.216345787048339844e-01,-2.050865739583969116e-01,-5.256184935569763184e-01
-6.367536783218383789e-01,-5.412156581878662109e-01,-5.624203085899353027e-01,-5.748775005340576172e-01
6.792632341384887695e-01,-4.575115740299224854e-01,6.906952261924743652e-01,-3.815042078495025635e-01
-4.607035219669342041e-01,-3.135776519775390625e-01,-4.179429411888122559e-01,-3.029659390449523926e-01
-6.427741050720214844e-01,-3.103797733783721924e-01,-6.057046055793762207e-01,-3.259510397911071777e-01
2.985150516033172607e-01,2.475547417998313904e-02,2.827823162078857422e-01,-2.380171231925487518e-02
-5.973067879676818848e-02,-5.770460963249206543e-01,-6.050609424710273743e-02,-5.693388581275939941e-01
3.275790214538574219e-01,-7.827461957931518555e-01,3.085091114044189453e-01,-7.499781250953674316e-01
4.666129946708679199e-01,2.917343974113464355e-01,5.347048044204711914e-01,3.405691683292388916e-01
4.395801946520805359e-02,3.686212003231048584e-02,3.794981241226196289e-01,2.132670730352401733e-01
3.248118758201599121e-01,-2.430847585201263428e-01,3.055958151817321777e-01,-1.478927433490753174e-01
5.783629417419433594e-01,-1.790204197168350220e-01,5.671578049659729004e-01,-1.550672650337219238e-01
4.169667065143585205e-01,5.307888984680175781e-02,4.471115171909332275e-01,1.018222942948341370e-01
4.395801946520805359e-02,3.686212003231048584e-02,-1.004774332046508789e+00,4.331007599830627441e-02
-3.119488060474395752e-01,-2.389574348926544189e-01,-3.359098732471466064e-01,-2.113023102283477783e-01
-1.887015998363494873e-01,-2.745761275291442871e-01,-1.566820591688156128e-01,-3.253229260444641113e-01
-7.904384136199951172e-01,-3.167299330234527588e-01,-7.453801631927490234e-01,-3.355233073234558105e-01
2.807444930076599121e-01,1.924524456262588501e-01,2.168584614992141724e-01,1.546270400285720825e-01
-1.106858924031257629e-01,-3.031815886497497559e-01,-9.461202472448348999e-02,-3.040421009063720703e-01
-3.124088943004608154e-01,-1.563086211681365967e-01,-2.547827363014221191e-01,-1.796326786279678345e-01
6.243838071823120117e-01,6.037558317184448242e-01,6.108745336532592773e-01,6.202815771102905273e-01
-5.106596946716308594e-01,5.272782593965530396e-02,-5.030778646469116211e-01,9.149675071239471436e-02
5.307258367538452148e-01,-1.874988675117492676e-01,5.557726025581359863e-01,-1.199261695146560669e-01
1.381898224353790283e-01,-7.202123999595642090e-01,1.584568917751312256e-01,-6.940479278564453125e-01
4.395801946520805359e-02,3.686212003231048584e-02,2.332918345928192139e-01,4.540564119815826416e-01
4.395801946520805359e-02,3.686212003231048584e-02,-3.331310153007507324e-01,-8.681491762399673462e-02
-6.597777605056762695e-01,-1.200713217258453369e-02,-6.339396834373474121e-01,3.140924498438835144e-02
-2.982837259769439697e-01,2.097665816545486450e-01,-2.676714658737182617e-01,1.505652517080307007e-01
-3.076226413249969482e-01,-5.124216079711914062e-01,-2.593816518783569336e-01,-4.742917120456695557e-01
8.394739627838134766e-01,4.358115494251251221e-01,8.729021549224853516e-01,4.210876226425170898e-01
7.835710793733596802e-02,-9.266325831413269043e-01,-1.755014434456825256e-02,-9.282623529434204102e-01
4.395801946520805359e-02,3.686212003231048584e-02,2.074856907129287720e-01,-5.960166454315185547e-01
2.773308753967285156e-01,-2.019930332899093628e-01,2.465352863073348999e-01,-1.339561939239501953e-01
-6.061502695083618164e-01,9.094415605068206787e-02,-6.192969679832458496e-01,1.056206822395324707e-01
-6.314353346824645996e-01,5.183596611022949219e-01,-5.444534420967102051e-01,4.800708591938018799e-01
-4.220445454120635986e-01,2.159222960472106934e-01,-3.778545260429382324e-01,2.305168956518173218e-01
-3.052051067352294922e-01,-6.459087133407592773e-03,-2.736882567405700684e-01,1.935915672220289707e-03
-2.730987966060638428e-01,-2.027194201946258545e-01,-2.455416172742843628e-01,-1.519325077533721924e-01
2.802816033363342285e-01,2.594946920871734619e-01,3.140435516834259033e-01,2.698383331298828125e-01
2.790490686893463135e-01,1.173947155475616455e-01,3.067470490932464600e-01,1.658082455396652222e-01
3.504911661148071289e-01,-4.827967882156372070e-01,3.349496126174926758e-01,-4.573484957218170166e-01
4.433760344982147217e-01,8.180692791938781738e-01,4.718124568462371826e-01,8.061693906784057617e-01
-8.531201630830764771e-02,4.581580758094787598e-01,-1.301089674234390259e-02,4.263347387313842773e-01
-4.448530077934265137e-01,-8.605846166610717773e-01,-4.731827080249786377e-01,-8.646405339241027832e-01
3.113953769207000732e-01,-6.709288954734802246e-01,2.540106177330017090e-01,-6.307414174079895020e-01
4.635279774665832520e-01,-7.547023892402648926e-02,4.751314222812652588e-01,-4.654479026794433594e-02
2.923430204391479492e-01,-2.373996973037719727e-01,2.849001586437225342e-01,-7.437247782945632935e-02
-2.650381997227668762e-03,4.503037333488464355e-01,5.168070644140243530e-02,4.682198166847229004e-01
-2.284257709980010986e-01,2.136390507221221924e-01,-1.674686819314956665e-01,2.088852226734161377e-01
-3.450384736061096191e-02,4.896121919155120850e-01,-2.466377615928649902e-02,4.996405541896820068e-01
-3.120790123939514160e-01,7.982267737388610840e-01,-2.727280855178833008e-01,8.016830682754516602e-01
3.542439639568328857e-01,-2.319685220718383789e-01,3.452145457267761230e-01,-1.850120127201080322e-01
8.962902426719665527e-01,-4.463313519954681396e-01,8.937377929687500000e-01,-4.200141429901123047e-01
-8.535998463630676270e-01,-3.382198214530944824e-01,-8.166143894195556641e-01,-3.670280873775482178e-01
5.177130699157714844e-01,-3.293508663773536682e-02,5.655854940414428711e-01,-1.726448163390159607e-02
2.982491627335548401e-03,-5.113060474395751953e-01,3.270994126796722412e-02,-4.903233945369720459e-01
5.447322726249694824e-01,-1.971684396266937256e-01,5.641694664955139160e-01,-1.835051476955413818e-01
-6.700518727302551270e-01,2.142814844846725464e-01,-6.547520160675048828e-01,2.181084454059600830e-01
6.318652033805847168e-01,-9.044796228408813477e-02,7.247969508171081543e-01,-7.140658795833587646e-02
-2.969561517238616943e-01,5.637070164084434509e-02,-2.707141637802124023e-01,3.658350184559822083e-02
-2.927876077592372894e-02,6.822348237037658691e-01,5.802755057811737061e-02,7.702168822288513184e-01
-3.495680391788482666e-01,-8.186957240104675293e-02,-2.753331363201141357e-01,-8.808454126119613647e-02
-4.045881330966949463e-01,4.799282252788543701e-01,-3.461013734340667725e-01,4.831796288490295410e-01
-6.944978237152099609e-01,1.710842549800872803e-01,-6.950359940528869629e-01,2.278275042772293091e-01
8.760802447795867920e-02,-3.417989611625671387e-01,5.937624722719192505e-02,-2.843752205371856689e-01
9.184468984603881836e-01,1.299018412828445435e-01,9.069922566413879395e-01,1.814659237861633301e-01
-2.366980016231536865e-01,-4.163013100624084473e-01,-1.970101147890090942e-01,-3.769423365592956543e-01
2.153223156929016113e-01,-4.124748706817626953e-01,1.974367201328277588e-01,-4.258119463920593262e-01
4.395801946520805359e-02,3.686212003231048584e-02,3.978434205055236816e-01,5.274918675422668457e-01
3.283897340297698975e-01,1.124015003442764282e-01,3.471895754337310791e-01,1.633919775485992432e-01
-3.355917632579803467e-01,8.086614012718200684e-01,-3.108675479888916016e-01,7.948604822158813477e-01
-2.560858428478240967e-01,3.167051076889038086e-01,-2.233341783285140991e-01,3.030072152614593506e-01
-3.295929133892059326e-01,7.968488931655883789e-01,-2.699390351772308350e-01,8.132365345954895020e-01
-3.527985215187072754e-01,6.889359951019287109e-01,-2.726302146911621094e-01,7.326436638832092285e-01
3.294264376163482666e-01,-3.843286633491516113e-01,3.558868169784545898e-01,-3.330315351486206055e-01
4.983244240283966064e-01,7.648043632507324219e-01,5.198289155960083008e-01,7.662941813468933105e-01
1.906008645892143250e-02,-1.134639680385589600e-01,-4.522723555564880371e-01,5.063716769218444824e-01
6.228871345520019531e-01,-5.557745695114135742e-01,5.820748805999755859e-01,-5.174670815467834473e-01
-3.649336099624633789e-01,-4.873378276824951172e-01,-3.587652742862701416e-01,-4.287626445293426514e-01
5.786741375923156738e-01,2.333066165447235107e-01,5.763291120529174805e-01,2.759867310523986816e-01
4.602793157100677490e-01,-7.338533401489257812e-01,4.133361577987670898e-01,-6.687588095664978027e-01
-4.477880299091339111e-01,-1.538109183311462402e-01,-3.249015808105468750e-01,-1.533064395189285278e-01
-3.100998997688293457e-01,5.178979635238647461e-01,-2.826291918754577637e-01,5.594280362129211426e-01
-1.191447153687477112e-01,-6.044235825538635254e-01,-5.984452739357948303e-02,-5.824526548385620117e-01
5.917022824287414551e-01,2.282932251691818237e-01,6.074951887130737305e-01,2.663179636001586914e-01
7.270338535308837891e-01,3.519172072410583496e-01,7.253345251083374023e-01,3.095361590385437012e-01
3.972792997956275940e-02,-3.101136982440948486e-01,1.553746126592159271e-02,-2.975518107414245605e-01
7.804890275001525879e-01,-5.383704900741577148e-01,7.385870218276977539e-01,-4.897852838039398193e-01
-2.634713947772979736e-01,4.325799942016601562e-01,-3.147991299629211426e-01,4.292426109313964844e-01
8.009120821952819824e-01,-5.906402468681335449e-01,8.243621587753295898e-01,-5.227691531181335449e-01
2.598897814750671387e-01,1.667075455188751221e-01,2.864369750022888184e-01,1.583544611930847168e-01
-3.279359638690948486e-01,4.284538924694061279e-01,-3.519219756126403809e-01,4.528016746044158936e-01
-4.048486948013305664e-01,-5.049689412117004395e-01,-3.641236126422882080e-01,-4.755958318710327148e-01
8.205426335334777832e-01,-4.969481825828552246e-01,8.565593957901000977e-01,-4.906195700168609619e-01
2.493648231029510498e-01,3.908503055572509766e-01,2.960584461688995361e-01,4.766397774219512939e-01
1.061994284391403198e-01,-2.805334925651550293e-01,1.560904830694198608e-01,-2.240235209465026855e-01
-3.258603215217590332e-01,-3.522441163659095764e-02,-2.725064456462860107e-01,-5.506381858140230179e-03
-2.758356034755706787e-01,2.907767593860626221e-01,-2.342003881931304932e-01,3.290141522884368896e-01
-3.192610442638397217e-01,-2.790803015232086182e-01,-2.852956950664520264e-01,-2.997131049633026123e-01
-8.280771970748901367e-01,-2.177431583404541016e-01,-8.544093370437622070e-01,-1.681661307811737061e-01
-6.324173212051391602e-01,4.677826166152954102e-01,-5.902081131935119629e-01,4.773685932159423828e-01
1.466407179832458496e-01,8.698311448097229004e-01,2.346328049898147583e-01,8.919031620025634766e-01
-5.970573425292968750e-01,-4.737053513526916504e-01,-5.599830746650695801e-01,-4.701819419860839844e-01
-7.353048920631408691e-01,-3.189993202686309814e-01,-6.714038848876953125e-01,-2.299857586622238159e-01
-4.268520176410675049e-01,5.434821844100952148e-01,-4.159026443958282471e-01,5.363345742225646973e-01
3.432149589061737061e-01,5.593241453170776367e-01,4.422765970230102539e-01,4.890301823616027832e-01
-8.607409000396728516e-01,4.836052656173706055e-03,-7.888013720512390137e-01,4.805208742618560791e-02
-3.699758648872375488e-01,2.549232244491577148e-01,-3.550390601158142090e-01,2.398376017808914185e-01
-3.262720108032226562e-01,-1.513016819953918457e-01,-2.983389496803283691e-01,-1.262783110141754150e-01
7.704298496246337891e-01,-4.364443719387054443e-01,8.046162128448486328e-01,-3.343213200569152832e-01
6.557167768478393555e-01,4.442837834358215332e-01,7.101514339447021484e-01,4.347708523273468018e-01
1.359954923391342163e-01,8.024178147315979004e-01,2.001405060291290283e-01,8.122972249984741211e-01
-3.905983865261077881e-01,-6.056555509567260742e-01,-3.652468919754028320e-01,-5.370529890060424805e-01
-5.265775918960571289e-01,-3.453163802623748779e-01,-5.107334256172180176e-01,-3.014348745346069336e-01
-3.732689023017883301e-01,1.341814547777175903e-02,-2.999646067619323730e-01,4.063077270984649658e-02
3.189781308174133301e-01,-1.848488003015518188e-01,3.100267052650451660e-01,-1.251769065856933594e-01
-2.749873697757720947e-01,2.171457409858703613e-01,-2.893388271331787109e-01,1.568006575107574463e-01
4.908101558685302734e-01,5.322778224945068359e-01,5.112835764884948730e-01,5.509629249572753906e-01
9.301961958408355713e-02,6.706557869911193848e-01,1.185327917337417603e-01,7.588164210319519043e-01
7.062576413154602051e-01,-8.923441171646118164e-02,6.997676491737365723e-01,-3.827515989542007446e-02
2.729770839214324951e-01,5.082671046257019043e-01,2.819621264934539795e-01,5.547799468040466309e-01
-1.870526969432830811e-01,-8.547668457031250000e-01,-2.024621814489364624e-01,-6.514940857887268066e-01
1.582674086093902588e-01,6.876373887062072754e-01,1.737162321805953979e-01,7.450175881385803223e-01
-8.684808388352394104e-03,3.004216253757476807e-01,4.653319343924522400e-02,3.191240727901458740e-01
-3.207172155380249023e-01,-4.590222835540771484e-01,-3.419495820999145508e-01,-4.250274598598480225e-01
-2.143800407648086548e-01,-3.910005688667297363e-01,-1.837585270404815674e-01,-3.448330760002136230e-01
-3.915932774543762207e-01,3.694044649600982666e-01,-3.465768992900848389e-01,3.388086259365081787e-01
8.014913201332092285e-01,5.250320956110954285e-02,8.040858507156372070e-01,8.817353844642639160e-02
3.105379641056060791e-01,-5.460907220840454102e-01,2.959268093109130859e-01,-5.377157330513000488e-01
2.941664457321166992e-01,7.868720889091491699e-01,2.706408500671386719e-01,8.348323702812194824e-01
8.266397118568420410e-01,4.875160157680511475e-01,8.315026164054870605e-01,4.717062115669250488e-01
-3.831398487091064453e-02,4.695861041545867920e-01,2.085321582853794098e-02,4.746249914169311523e-01
-7.200854420661926270e-01,-2.902691364288330078e-01,-8.016656041145324707e-01,-2.395476847887039185e-01
5.163778066635131836e-01,1.401150822639465332e-01,6.006227135658264160e-01,1.176166385412216187e-01
-5.702898502349853516e-01,-3.886286914348602295e-01,-5.678776502609252930e-01,-5.140042304992675781e-01
4.650952294468879700e-02,4.166760444641113281e-01,4.961520805954933167e-02,3.973421752452850342e-01
-2.889981865882873535e-01,1.774331480264663696e-01,-2.343647480010986328e-01,1.755982637405395508e-01
6.560091376304626465e-01,-2.272841930389404297e-01,6.706358790397644043e-01,-1.669069677591323853e-01
-1.108860448002815247e-01,-3.258537352085113525e-01,-6.880994886159896851e-02,-3.235042393207550049e-01
2.193613797426223755e-01,-4.649379253387451172e-01,2.619417607784271240e-01,-4.513871669769287109e-01
-4.496995210647583008e-01,-8.304765224456787109e-01,-4.051949679851531982e-01,-8.465818762779235840e-01
-5.435198545455932617e-01,-4.341765865683555603e-02,-4.872226715087890625e-01,6.237202789634466171e-03
1.993895173072814941e-01,-2.493162155151367188e-01,2.085884213447570801e-01,-2.565355598926544189e-01
-1.284690052270889282e-01,-6.788085103034973145e-01,-1.027891859412193298e-01,-5.991263985633850098e-01
4.395801946520805359e-02,3.686212003231048584e-02,1.988295167684555054e-01,5.891036987304687500e-01
1.766580641269683838e-01,-9.847507476806640625e-01,1.587947458028793335e-01,-9.767959117889404297e-01
-9.905285239219665527e-01,-9.045678377151489258e-02,-9.711457490921020508e-01,-4.993400350213050842e-02
6.625628471374511719e-01,-5.880517959594726562e-01,6.735596656799316406e-01,-5.532615184783935547e-01
2.532188035547733307e-02,-6.076393723487854004e-01,-2.953307703137397766e-02,-5.903588533401489258e-01
-2.210698723793029785e-01,-4.072349369525909424e-01,-1.988119632005691528e-01,-3.940004408359527588e-01
-3.934562206268310547e-01,1.685890406370162964e-01,-4.452590644359588623e-01,1.131099611520767212e-01
-4.105685055255889893e-01,-7.179522514343261719e-01,-4.026086032390594482e-01,-7.216299176216125488e-01
7.179023325443267822e-02,6.243870258331298828e-01,1.168355792760848999e-01,6.369702219963073730e-01
1.505976729094982147e-02,5.727025270462036133e-01,3.647937625646591187e-02,6.324175000190734863e-01
2.049593627452850342e-01,4.236938357353210449e-01,2.243018001317977905e-01,4.641046524047851562e-01
2.509191632270812988e-01,5.340145230293273926e-01,2.541618347167968750e-01,5.843762755393981934e-01
5.567660927772521973e-01,1.045241355895996094e-01,6.034099459648132324e-01,1.586215645074844360e-01
-7.056913971900939941e-01,-2.563996315002441406e-01,-6.415845751762390137e-01,-2.779991924762725830e-01
-4.797109067440032959e-01,6.769604235887527466e-02,-4.635698795318603516e-01,4.600661247968673706e-02
2.203539311885833740e-01,3.646152615547180176e-01,1.982663422822952271e-01,3.397992253303527832e-01
-4.311890304088592529e-01,3.121342062950134277e-01,-4.347350001335144043e-01,3.458679318428039551e-01
5.332931876182556152e-01,-6.256186366081237793e-01,5.712820887565612793e-01,-5.914027094841003418e-01
6.993474364280700684e-01,-2.930134832859039307e-01,6.784460544586181641e-01,-2.438109368085861206e-01
-3.144919574260711670e-01,-6.709961295127868652e-01,-2.727070748805999756e-01,-6.485552191734313965e-01
4.395801946520805359e-02,3.686212003231048584e-02,-7.877235412597656250e-01,3.747073411941528320e-01
1.039678677916526794e-01,-2.984253168106079102e-01,9.945706278085708618e-02,-2.575104534626007080e-01
8.462814241647720337e-02,5.149743556976318359e-01,1.095398962497711182e-01,5.585284233093261719e-01
-2.809128761291503906e-01,6.753488183021545410e-01,-1.795082241296768188e-01,6.867216229438781738e-01
-5.255533009767532349e-02,-7.431607842445373535e-01,-8.726207911968231201e-02,-6.650230288505554199e-01
-7.146733403205871582e-01,-6.611887216567993164e-01,-6.958748698234558105e-01,-6.337454915046691895e-01
-1.627899706363677979e-01,9.047688245773315430e-01,-1.110441833734512329e-01,9.199308753013610840e-01
2.449852824211120605e-01,1.688816249370574951e-01,2.342736572027206421e-01,1.444249302148818970e-01
5.755192041397094727e-01,-6.596639752388000488e-01,5.769957900047302246e-01,-6.212045550346374512e-01
5.655043125152587891e-01,3.835103809833526611e-01,6.188311576843261719e-01,4.485557973384857178e-01
3.469223380088806152e-01,-6.921911835670471191e-01,3.330419063568115234e-01,-7.046450376510620117e-01
-6.168266534805297852e-01,-1.352279037237167358e-01,-5.691431164741516113e-01,-1.736018061637878418e-01
-8.894838094711303711e-01,-3.156072795391082764e-01,-8.608838319778442383e-01,-2.843350470066070557e-01
2.833580672740936279e-01,1.899587959051132202e-01,3.239398896694183350e-01,2.090775370597839355e-01
2.251975834369659424e-01,-5.373281240463256836e-01,1.776608079671859741e-01,-4.624454081058502197e-01
9.552468359470367432e-02,6.917250156402587891e-01,1.484245508909225464e-01,7.477582097053527832e-01
4.742498397827148438e-01,6.041222810745239258e-01,4.628672599792480469e-01,5.802018046379089355e-01
-7.645592093467712402e-01,-5.636303424835205078e-01,-7.083695530891418457e-01,-5.587114095687866211e-01
-9.235441088676452637e-01,7.958844304084777832e-02,-8.782404661178588867e-01,9.458937495946884155e-02
7.563613057136535645e-01,-3.905566036701202393e-01,7.889403700828552246e-01,-3.615047335624694824e-01
-1.132837496697902679e-02,-4.856110811233520508e-01,1.649609953165054321e-02,-4.893685877323150635e-01
-6.780607104301452637e-01,-2.701783180236816406e-01,-6.727635860443115234e-01,-2.302893549203872681e-01
-3.060813061892986298e-02,-9.873178005218505859e-01,-7.507373113185167313e-03,-9.341831207275390625e-01
-6.601110696792602539e-01,4.543882310390472412e-01,-6.769302487373352051e-01,4.392827153205871582e-01
-1.269935816526412964e-01,5.707079768180847168e-01,-3.799326345324516296e-02,6.497598290443420410e-01
6.381521224975585938e-01,1.627000123262405396e-01,6.750499606132507324e-01,1.600590944290161133e-01
3.697941079735755920e-02,-9.021527767181396484e-01,7.415084633976221085e-03,-8.998428583145141602e-01
-4.571608304977416992e-01,-5.772470235824584961e-01,-4.268749952316284180e-01,-4.932078421115875244e-01
-5.723285675048828125e-01,2.589270770549774170e-01,-5.287617444992065430e-01,3.021860122680664062e-01
-1.847357600927352905e-01,-7.271515727043151855e-01,-2.686344683170318604e-01,-7.373068928718566895e-01
-3.479197323322296143e-01,-8.770717978477478027e-01,-3.335677385330200195e-01,-7.865043878555297852e-01
-4.308421611785888672e-01,7.374630570411682129e-01,-3.779090940952301025e-01,7.859057784080505371e-01
-5.441876500844955444e-02,9.020084142684936523e-01,-3.652096167206764221e-02,9.308400750160217285e-01
-7.980763912200927734e-01,5.465910434722900391e-01,-7.913199663162231445e-01,5.448108911514282227e-01
5.186774134635925293e-01,-4.741218090057373047e-01,5.035867094993591309e-01,-4.536527991294860840e-01
3.029882907867431641e-01,1.144183725118637085e-01,3.206567466259002686e-01,1.017791777849197388e-01
4.080097675323486328e-01,-4.897063374519348145e-01,4.104894995689392090e-01,-4.759947359561920166e-01
-3.021476566791534424e-01,8.320494294166564941e-01,-2.521581649780273438e-01,8.421635031700134277e-01
-2.942412197589874268e-01,7.239546179771423340e-01,-2.208689749240875244e-01,7.182967066764831543e-01
1.465577185153961182e-01,-5.375789999961853027e-01,1.491354852914810181e-01,-4.654474258422851562e-01
-1.320848427712917328e-02,-3.706475198268890381e-01,-1.621283032000064850e-02,-3.564894795417785645e-01
-1.704750210046768188e-01,-2.959309816360473633e-01,-1.161641329526901245e-01,-2.781302630901336670e-01
-7.716957926750183105e-01,-4.735192656517028809e-01,-7.552042007446289062e-01,-4.611429274082183838e-01
1.587862223386764526e-01,2.374428659677505493e-01,1.622388362884521484e-01,2.142494469881057739e-01
1.480983346700668335e-01,2.599190473556518555e-01,1.855576187372207642e-01,2.533388435840606689e-01
-4.238598346710205078e-01,-1.102402061223983765e-01,-4.440110325813293457e-01,-1.054831966757774353e-01
-7.827082276344299316e-01,2.270072400569915771e-01,-7.587887644767761230e-01,2.115457952022552490e-01
-7.303453683853149414e-01,-5.574875473976135254e-01,-7.030078172683715820e-01,-5.867458581924438477e-01
5.338255763053894043e-01,-7.481033802032470703e-01,5.231125950813293457e-01,-7.084833979606628418e-01
-6.273711919784545898e-01,4.147870838642120361e-01,-5.902972221374511719e-01,3.895967304706573486e-01
-2.575784027576446533e-01,-6.877577900886535645e-01,-2.430176734924316406e-01,-6.909070611000061035e-01
8.473117835819721222e-03,-9.652051925659179688e-01,-2.512122876942157745e-02,-9.372466206550598145e-01
4.725126028060913086e-01,5.481411218643188477e-01,5.333104729652404785e-01,6.076470613479614258e-01
2.164000719785690308e-01,-3.741467595100402832e-01,2.086455672979354858e-01,-3.105276525020599365e-01
4.395801946520805359e-02,3.686212003231048584e-02,2.227170616388320923e-01,2.719671726226806641e-01
